,word,x,y
20235,berjanggut,0.28756785,0.407656
20236,musang,-0.35942835,-0.50329995
20237,kura,1.0395707,0.7975362
20238,kadal,0.02951615,-0.0051433556
20239,keong,-1.6678492,0.03362206
20240,mengenainya,-1.2245255,0.2915175
20241,mengotori,-0.68156314,-1.6112441
20242,penahiran,-0.2384886,-0.55734444
20243,penahirannya,0.34374315,0.39316574
20244,bercak,-1.1262014,-0.14781153
20245,mendiamkannya,0.82792073,0.507128
20246,keropeng,-0.38889992,0.06975577
20247,dagu,0.7996767,-0.9858372
20248,kening,0.4600773,-0.32163152
20249,kumisnya,0.4014191,1.2103696
20250,wol,0.013432888,0.85033214
20251,menggerogoti,0.0043009864,-0.28862664
20252,memudar,0.036713727,-0.0056381817
20253,menahirkannya,-0.6607279,-0.3739435
20254,menahirkan,1.4598861,0.027685378
20255,mengolesi,0.025378335,-0.006491118
20256,dijangkau,-0.7959144,-0.693254
20257,jangkau,0.17448871,-0.39233044
20258,lekukan,0.28001106,0.4082086
20259,dilapisi,0.10903919,1.473449
20260,pembengkakan,-0.73042774,-0.1819695
20261,pe,0.6658718,-0.3980817
20262,azazel,0.26960889,-1.7368252
20263,kurbankan,0.87004864,-0.2744245
20264,H,0.76617837,-0.34432665
20265,Ketelanjangan,-0.2467149,0.91904193
20266,bibimu,-0.35885072,1.2979963
20267,pekerjamu,0.01314001,0.848081
20268,meramal,-0.22834097,-0.15420155
20269,menyihir,-0.1273639,-0.038153682
20270,tepian,0.04703965,-1.365333
20271,merajamnya,1.5814606,0.6054725
20272,pj,-0.53751606,0.007586021
20273,jasad,-0.27544904,0.66190886
20274,menggunduli,0.028409312,-0.0053138747
20275,tercemar,0.46080694,-0.29355574
20276,hunjukkan,-0.8262185,0.25141835
20277,Buta,0.75713223,0.6867105
20278,menyiapkannya,-0.24199404,-0.1256568
20279,dikebiri,0.44166273,0.13502198
20280,pertamamu,0.35174432,0.0018164825
20281,ek,-0.9391992,-0.7041721
20282,deret,-0.9489073,-0.6369914
20283,Patah,0.4554538,-0.26867062
20284,terawat,0.07227726,-0.034860715
20285,sedikitnya,0.8216977,-1.5522289
20286,kecukupan,0.9111621,0.25373885
20287,dikukuhkan,0.3524436,0.37332645
20288,pekerjakan,1.1068249,0.20939288
20289,memberimu,0.7195913,-0.81208616
20290,kedamaian,-0.9046956,0.47320783
20291,melahapnya,0.082586356,0.12630436
20292,meningkatkan,1.2758043,1.1488122
20293,tamparan,-0.34276623,-1.7376451
20294,menghajarmu,-0.8654315,0.92254245
20295,pemujaanmu,1.7986431,-0.17185132
20296,kesunyiannya,-0.32286432,0.6216854
20297,kejaran,0.37865725,-0.7184014
20298,membusuk,0.92280513,0.77688277
20299,keberadaan,1.4743271,-0.20649932
20300,muskil,0.35009772,0.03778331
20301,menaksirnya,1.7532358,0.13415872
20302,pembebasannya,-0.8795898,0.9076032
20303,Shedeur,-0.8197644,0.9841027
20304,BILANGAN,0.64086545,0.65303206
20305,Zurishadai,-0.8786396,0.9093506
20306,Amishadai,1.4748424,-0.22441638
20307,membilangnya,-0.78663653,0.34502372
20308,perabotnya,-0.11991474,0.56236565
20309,membongkarnya,0.7320198,-0.36303377
20310,Pemimpinnya,-0.8978817,1.064021
20311,pengurbanan,0.20807888,0.7743207
20312,dibayarkan,0.66672903,-0.38082498
20313,memberdirikannya,-0.24528833,-0.1050748
20314,mengurai,-0.11255248,1.7698079
20315,menyusut,0.2636804,0.73417324
20316,gembung,0.09177018,-0.14171559
20317,pundak,-0.38981533,0.07051264
20318,penahbisan,0.46108013,-0.35747883
20319,ing,-0.85658884,0.94333816
20320,perlihatkan,-0.2997988,1.3044981
20321,menghunjukkan,0.027561488,-0.008029811
20322,penatalayanan,0.36939454,-0.07495328
20323,berdirinya,-0.8792206,0.90819275
20324,pembongkaran,0.014903215,0.84402126
20325,menekanmu,1.5081779,-0.10288873
20326,gilingan,-0.31387725,0.70848644
20327,merebusnya,-0.4180277,-1.1420776
20328,pejalan,-0.50532323,-0.048466414
20329,Akankah,0.845359,1.5408579
20330,sekawanan,-1.4606622,0.8460638
20331,Utuslah,0.31454697,0.4091282
20332,Shamua,0.40351048,1.6531216
20333,memotongnya,-1.1307344,1.3857781
20334,lintasi,0.60297674,-0.12146279
20335,Istri,1.3303899,1.1256702
20336,menawar,-0.38861638,-0.45572644
20337,dekatkan,-0.69118357,-0.32554412
20338,Menyingkirlah,-0.33759525,0.64947873
20339,lawatan,-0.34060094,0.32253966
20340,pelapis,0.86662567,0.32110578
20341,kuncup,-0.45419446,1.709299
20342,pastikanlah,0.3898337,-0.922263
20343,hunjukanmu,0.2968686,0.40818074
20344,pundaknya,-0.2290894,-1.1840618
20345,mengucurkan,0.9345277,0.25310475
20346,berselisihlah,-0.3947357,1.4838803
20347,menciut,0.016839618,-0.32372165
20348,memuakkan,1.6509501,0.7109147
20349,tersandar,0.5058646,0.018982645
20350,Heshbon,1.7990099,-0.3896965
20351,kobaran,-0.5067784,-0.054269567
20352,memanggilmu,-1.7012831,0.18355878
20353,menekankan,0.42066076,0.17293797
20354,memukulku,0.059103593,-0.55082923
20355,menjengkelkan,0.41616353,1.6815164
20356,tunggangi,-0.38705808,-0.4930879
20357,membayarmu,-0.21704446,-1.2139329
20358,sajaknya,-0.826886,0.2597206
20359,hayatku,0.86667633,0.32083556
20360,sorakan,0.18851963,-0.35919127
20361,menyerapahnya,-0.88721776,0.4515289
20362,menembusi,-0.9617057,-1.4424859
20363,merunduk,0.27114052,1.3776176
20364,menahanmu,0.71765727,-0.79093003
20365,dilahap,-1.6775599,-0.2081382
20366,lacur,0.18504912,0.13044599
20367,menaati,1.5166476,-0.951185
20368,pekanmu,0.31570718,0.16237068
20369,menghentikannya,0.014274918,0.8563269
20370,dipersenjatai,0.80468476,-0.26295477
20371,melewatkannya,0.72360766,1.1952244
20372,Kandang,-0.7816036,-0.59840375
20373,Iye,0.34028637,-0.009635209
20374,pemujaan,0.24161218,1.6608202
20375,memperkecil,1.5129844,0.86734724
20376,tusukan,0.7842893,-0.75365204
20377,tinggali,0.37465432,-0.6769615
20378,menandai,-0.7248185,1.1956334
20379,penyergapan,-1.7060226,-0.29038188
20380,pembunuhnya,-1.2017436,0.08796145
20381,fr,1.6740274,0.6122289
20382,teralihkan,0.4540549,1.6503469
20383,Ashtarot,-0.22461255,-1.7554419
20384,ULANGAN,1.6491902,0.71583354
20385,kesesakanmu,-0.8016685,1.5873876
20386,nyali,0.996373,0.020448973
20387,larang,0.5389395,1.6192454
20388,mengesahkan,0.33901718,-0.12602328
20389,mengasihimu,-1.3699377,0.77922565
20390,meningkat,-1.6524978,-0.048634987
20391,menuntunmu,-0.6809248,-0.34070095
20392,Man,-0.8266364,0.72068006
20393,Leluhurmu,1.0621592,1.3508264
20394,menginjaknya,1.0351772,-0.036605254
20395,terjauh,-0.29304793,1.3020309
20396,nistaan,-0.05746533,1.3119743
20397,terbantin,-0.26670972,0.6515524
20398,kurbanmu,1.3554562,-1.2169561
20399,semisal,0.8916498,-0.9241152
20400,terperangkap,-0.019492842,0.044497892
20401,ramalkan,0.35160315,-0.7187483
20402,merahmati,0.3252553,0.40082452
20403,memilihmu,-0.1159562,-1.7365841
20404,marmut,-0.25520307,-0.557119
20405,meminjami,0.06166023,-0.55304456
20406,meminjaminya,-0.1160275,0.56883276
20407,kebutuhannya,0.061632134,-0.54727167
20408,meninggalkanmu,0.33810633,-0.15271702
20409,Sukkot,0.19026959,1.6802684
20410,Ashera,-0.55009604,0.45877185
20411,menghantamnya,-0.3234187,0.604079
20412,menyelamatkanmu,0.439779,1.1104782
20413,menjarahnya,-0.69044757,-0.33207822
20414,bernapas,0.5394984,1.620187
20415,tuntas,0.84418935,0.4816706
20416,tergolong,-0.81130856,-0.84017104
20417,merusaknya,0.20430526,-1.0443324
20418,dipekerjakan,0.65455484,-0.39850718
20419,tanggamu,-0.3454817,-1.0968999
20420,putriku,-0.4540265,-1.0290226
20421,putrimu,0.59599894,1.5505273
20422,kelaminnya,-0.24537244,-0.54681265
20423,menyambutmu,0.78448474,0.59305274
20424,melepaskanmu,0.3626873,0.39107683
20425,homoseks,-1.6770027,0.12992133
20426,bejanamu,-0.8780233,0.9110455
20427,menikahinya,1.2612836,0.5964092
20428,memetiknya,-0.33282995,0.6514819
20429,Bapakku,0.016937032,-0.29890847
20430,mengalihkannya,-0.50641066,-0.054402288
20431,melaburnya,0.030510822,-0.0053468356
20432,perajin,-0.328972,0.675572
20433,sembelit,-0.37090993,-0.48148793
20434,menguasaimu,-0.35497043,1.2972316
20435,mengejarmu,0.71163356,-1.1179312
20436,menghancurkanmu,-0.35195276,-1.1669369
20437,menghargai,1.1067177,0.21027327
20438,mengepungmu,1.4890436,-0.16792458
20439,menindasmu,1.5808859,0.6133688
20440,peka,-0.2715995,1.316608
20441,berkepanjangan,-1.5454931,-0.7577085
20442,keraguan,0.108681016,-0.76092046
20443,pejabatmu,0.08041333,-0.41327786
20444,hantaman,-0.22148125,-1.196253
20445,mengumandangkan,-0.38179845,-1.7289156
20446,tengahku,-0.8412431,0.27427295
20447,menimpaku,1.1937919,1.1851745
20448,Yeshurun,1.2771996,-1.2842776
20449,menciptakanmu,0.5425748,-0.104755886
20450,membentukmu,1.1421065,1.2091397
20451,terabaikan,-1.4048573,-0.9597878
20452,persaksikan,0.32262865,0.4007261
20453,daki,-0.23374234,0.92344856
20454,kepergianmu,0.9346268,1.5318041
20455,tentram,0.1650186,-0.092943504
20456,Kurma,-1.6361585,0.017591
20457,Beth,-0.26011217,0.89059097
20458,YOSUA,0.80571276,-1.564602
20459,mengabaikanmu,1.2473015,0.35357556
20460,Kuatlah,-1.1703591,-1.212458
20461,mantaplah,1.764989,0.10315656
20462,berkecil,0.23060516,-0.06813429
20463,menginap,0.8737677,-1.005313
20464,dilaporkan,0.20396812,0.115210995
20465,jeram,1.3139682,-0.4013519
20466,tepercaya,-0.31770575,0.2251432
20467,siapkan,0.91108537,0.2562773
20468,tersibak,-0.24832495,0.24749757
20469,Terjadi,-0.8406493,0.6549823
20470,menyorakkan,-0.3320386,0.6679614
20471,kemasyhurannya,-0.3540206,1.293024
20472,penyergap,0.80406886,0.56204313
20473,menghadangnya,0.3541524,0.022529762
20474,secepat,-0.12843268,-0.021250568
20475,telantar,1.7685713,0.09240701
20476,jasadnya,-0.23742819,0.9277343
20477,semalaman,0.38938782,-0.92749274
20478,Banyaknya,-0.23396611,-1.1797729
20479,goa,-0.018385042,0.03266622
20480,kelimanya,0.87476647,-0.9311774
20481,bertarung,1.2007306,1.1539389
20482,Shimron,-1.592245,0.62687296
20483,Geshur,0.7709954,-0.273265
20484,kalahkan,1.2080183,-0.7838389
20485,Sharon,0.29232913,-0.2711378
20486,Shihor,0.37524122,-0.68050146
20487,ur,0.3542185,0.4024674
20488,Lim,-0.6719774,-0.3690677
20489,Eshtaol,-0.052741103,0.026836962
20490,memetakannya,0.14392987,0.788226
20491,memetakan,0.35377136,0.0034174281
20492,Shual,1.1075883,-0.9304774
20493,Ether,0.8065835,0.5345266
20494,Kishon,-1.4336457,0.89780635
20495,perunggu,-1.6954429,0.21847777
20496,kekhawatiran,0.89584976,1.5201336
20497,HAKIM,-0.1365783,-0.016435973
20498,menawannya,0.032858793,-0.006776909
20499,memberiku,0.019908123,0.007874581
20500,bersikukuh,1.3866212,1.0875864
20501,Ashtoret,0.18414098,0.13097362
20502,Kemana,0.6067465,0.6886342
20503,ashera,1.1150076,1.2314854
20504,Kushan,0.8140407,-1.5572373
20505,Rishataim,-0.45152768,-1.0436875
20506,pembebas,-1.401354,0.9581306
20507,menguncinya,-0.839776,-1.5198861
20508,menyusulmu,0.8951612,1.5199295
20509,aba,0.7673704,-0.76578254
20510,terberkati,0.06588711,-0.039503764
20511,mematok,-0.02186894,0.033902805
20512,Kumohon,-1.690663,-0.24290627
20513,Shalom,0.7433013,-0.3472627
20514,memisahkannya,0.3974492,-0.9063077
20515,cerita,0.787545,1.1263541
20516,bayanganku,-0.68358415,0.03483911
20517,melecehkan,0.018804505,0.45918655
20518,Lipat,1.7548218,0.13290112
20519,Bertuah,0.3862361,1.2477767
20520,perangilah,0.55451447,-0.07849637
20521,tengkorak,-0.33663356,0.6501861
20522,menyulitkan,0.030544754,-0.0064361077
20523,Istrinya,0.16159856,-0.7710031
20524,menghormatimu,-0.57141477,1.2112814
20525,perkebunan,-0.798919,-0.5845694
20526,jebakan,-0.046274293,0.023297288
20527,Hingga,0.39602733,-0.70107406
20528,mengikatku,-0.26551536,0.24487038
20529,menunggunya,-0.13004038,0.56860113
20530,kepangan,0.8253529,0.48521966
20531,Pisau,-1.0464681,-0.20389867
20532,borgol,0.037254132,-0.02802448
20533,Ilah,-0.15270379,-0.35665104
20534,lawakan,-0.8294076,-0.83355695
20535,masalahmu,-1.4542745,0.8549147
20536,sepulang,0.39740953,1.6540741
20537,menyetubuhinya,0.033480365,-0.0045114374
20538,menyesalkan,-0.34098926,0.31832054
20539,dipangkas,0.8338757,0.48967975
20540,penari,1.7494782,0.14193165
20541,RUT,0.8033819,0.5564013
20542,temukanlah,0.67088455,-0.4090223
20543,menambahkannya,-0.87839425,0.9214132
20544,membuatku,-0.31198516,0.7050997
20545,mengganggumu,-0.32570532,-0.9331964
20546,diciduk,-0.63121825,0.24063635
20547,menghiburku,0.67150325,-1.1156964
20548,Pria,1.464022,-0.35053772
20549,kumiliki,0.19169247,0.77045816
20550,selesainya,-0.31940472,0.20278898
20551,dikenali,-0.3185258,0.2192388
20552,pengesahan,0.34060004,-0.052519962
20553,kehamilan,-0.2250355,0.22412494
20554,pelukannya,0.6130769,0.6760983
20555,putra,1.3007569,0.54148173
20556,Tsebaot,1.7489241,-0.5585413
20557,SAMUEL,-0.7912317,1.0237463
20558,menyapihnya,-0.3188004,0.20229647
20559,takabur,1.7618842,0.17402484
20560,pilar,-0.31313962,0.05588749
20561,ceret,0.78586257,-1.5817518
20562,linen,0.9975878,-0.6077771
20563,memerhatikannya,0.46788654,-0.33086628
20564,Singkirkan,-0.32900444,-0.5000642
20565,Sebanyak,0.8468286,-1.4851114
20566,pedesaan,0.2111512,-0.7595577
20567,putranya,-0.56136507,0.41594324
20568,seutuhnya,0.74922216,1.5728941
20569,Shen,-0.18045163,-0.30397972
20570,pengolah,0.06813312,-0.042007975
20571,pemanggang,0.7767614,1.1281462
20572,sidanya,-0.72500795,1.1662366
20573,Ayolah,0.8669818,-0.2746947
20574,Perkataanmu,-1.4535664,0.8585138
20575,tangisannya,-0.5373411,0.0028384547
20576,sampingmu,0.7320265,-0.36310792
20577,mengirimmu,-0.2472842,-0.40079957
20578,mengkhawatirkanmu,1.2128488,1.1942642
20579,memperbarui,1.4159973,-1.1610658
20580,tendanya,-0.8659089,-0.73102564
20581,militer,0.24237381,1.1759794
20582,perlintasan,0.92189693,-1.4630533
20583,Tebing,-0.7103206,-1.6002053
20584,kepanikan,0.35218492,0.0064840596
20585,mencicipi,-0.4077054,0.43942264
20586,Kalian,0.5588019,-0.5027689
20587,putraku,0.8068776,1.0201067
20588,mengutusmu,-0.3042918,0.6712296
20589,dikurbankan,1.2241057,-0.41159785
20590,Mendengarkan,0.023617174,-1.3742503
20591,penampilannya,0.26503864,0.7350758
20592,penampilan,-0.27749774,0.23891748
20593,melegakan,0.39100635,-1.1270027
20594,berpenampilan,1.3071291,1.1315604
20595,Elah,0.2987924,1.6455506
20596,petarung,-0.35748047,-0.5030222
20597,sakunya,-0.7485572,-0.107108645
20598,mendatangiku,-0.8737447,0.91377836
20599,mengelak,-0.698095,-1.6062604
20600,sesederhana,0.42464527,0.86257505
20601,mengamatinya,-1.1258503,-0.1571741
20602,kursimu,-0.06639977,-0.19662999
20603,Pantaskah,-0.13923085,-0.016702188
20604,melancarkan,0.04757396,-0.022766354
20605,pastikan,1.5040292,-0.97641474
20606,kemarilah,-0.32199785,-0.9365894
20607,Liar,-1.6391051,-0.5451083
20608,menyusahkannya,0.99412036,0.08396736
20609,Mengejar,-1.1848352,-1.1865916
20610,Memburu,0.018753154,0.45961133
20611,membalasmu,-0.75226325,-0.1277105
20612,kencing,-0.013651455,0.03487422
20613,katapel,-0.013469241,0.3593266
20614,penyebab,0.07382365,1.740214
20615,menemuiku,0.28997526,-0.30679342
20616,mencegahku,0.21116574,-1.7480224
20617,dihalangi,0.35565522,0.020589134
20618,barikade,-0.2727666,-0.5512306
20619,menancap,-0.035735607,1.325869
20620,mencariku,0.3624268,0.39129084
20621,pribadiku,0.15407956,-1.718404
20622,Tentunya,0.40148672,-0.90080124
20623,menipuku,-1.1802989,-1.1987542
20624,menggangguku,0.6899446,-1.1515706
20625,memanggilku,-0.040009446,-0.27582136
20626,menjawabku,0.07206179,-0.035177633
20627,Kirimkan,1.7139578,0.5183465
20628,pandanganku,-0.31723508,-0.50095433
20629,keluarmu,-0.2832937,0.2314693
20630,mendengarkanmu,-0.31792828,0.6956249
20631,sengit,1.2616235,0.5907802
20632,menyiksaku,0.323634,-0.16736585
20633,memakukan,0.25721648,-1.1893473
20634,Shan,0.017154017,0.13922906
20635,kekalahannya,0.8290611,0.5157096
20636,mencengkeram,0.34373412,0.03413552
20637,berguguran,0.44652322,1.3824247
20638,mendandanimu,0.42295378,0.17391388
20639,Ishboset,-0.33987942,0.31544745
20640,sepihak,0.16384555,-0.10129561
20641,Beloklah,0.016820049,0.13851601
20642,melanjutkannya,0.28910422,-0.28393418
20643,menuduhku,1.135357,-1.4226638
20644,menipumu,0.19699615,0.7317947
20645,menikamnya,1.0369186,0.0197626
20646,membakarmu,0.048143808,1.3397584
20647,perkusi,0.029413672,-0.0069729085
20648,simbal,-0.6740115,0.0020768472
20649,dinasti,-0.1241972,0.95242566
20650,singkirkan,-0.23838869,-0.14006285
20651,petinggi,1.0387417,1.3762691
20652,kakekmu,-0.96528894,-1.4398957
20653,jenggot,-0.25616863,-0.55651593
20654,jenggotmu,-1.1347048,-1.224947
20655,Batsheba,-0.3329409,0.37534535
20656,keberhasilan,1.0421373,-0.5864542
20657,menyajikannya,0.19529943,0.11815149
20658,tapi,0.28933337,0.39307445
20659,cetakan,0.8808234,-1.4832649
20660,puralah,-0.22915909,1.7687345
20661,menjengukmu,0.8228332,0.26754415
20662,menjenguknya,-0.24599096,-0.10327915
20663,merendahkanku,0.75912714,1.16646
20664,menahanku,0.34433472,0.010187168
20665,setelapak,1.3463523,-1.223885
20666,membebani,-1.6260886,-0.58230436
20667,memerintahkanmu,0.3991854,-1.1289788
20668,Serahkan,1.417101,-0.33599854
20669,menyentuhmu,0.39050335,-0.9252635
20670,menghukumku,-0.31451836,0.7090247
20671,membawaku,0.20283423,0.11501807
20672,kepolosan,0.075811714,-0.45303014
20673,mengajakmu,-0.34255874,0.33030164
20674,getir,1.3104849,1.1335351
20675,memperistri,1.2537341,0.89283603
20676,komandan,0.07740995,-0.4161894
20677,berlama,0.3071989,-0.24791129
20678,dikenang,-0.1357696,-0.057371028
20679,membungkam,0.18593915,-0.35882375
20680,menopangmu,-0.34565982,0.6510346
20681,membayarku,0.34052894,-0.074359916
20682,Sepuluh,-0.0124075245,0.36223808
20683,bergelimang,1.709769,0.51886237
20684,gundukan,-1.7039759,0.22156675
20685,masalahnya,0.47902104,1.673582
20686,sekretaris,1.5103976,0.8730747
20687,cemburunya,0.37339038,-0.11745577
20688,menaraku,0.016850766,0.13817047
20689,semanku,-1.1863846,1.3329046
20690,terguncang,-0.22923851,-0.15202068
20691,mengacaukannya,-0.24414042,-0.10296298
20692,mengambilku,0.4278257,-0.89997214
20693,menarikku,0.20161243,0.73203015
20694,menebusku,0.03358917,-0.0077828895
20695,tinggiku,0.006930834,0.39118
20696,memperlebar,0.017507035,0.1350863
20697,jalanan,0.3035381,-1.1819848
20698,melayaniku,-0.7268679,-0.20264353
20699,dimuliakanlah,-1.5746998,-0.6918619
20700,lukai,-0.4674739,1.2228268
20701,penghitungan,0.10908484,-0.7609659
20702,pelukanmu,1.1377043,-0.8448162
20703,RAJA,1.2169082,-1.3518512
20704,mengundangnya,0.13235368,-0.76992756
20705,penggantiku,0.39187866,-0.71072066
20706,melumuri,-0.6718635,-1.0003163
20707,pernikahan,-0.13407466,-0.39077392
20708,bergantian,0.5407097,-0.054480817
20709,fondasi,0.07937614,-0.41081417
20710,mendasari,0.19590904,0.72353494
20711,mengarah,0.3616523,0.39140046
20712,sebaris,0.46563825,-1.7117721
20713,pembuatannya,-1.1308919,1.3874192
20714,melilit,0.40460712,-1.1204504
20715,melingkari,-1.4459964,0.8728069
20716,tuang,1.0426284,-0.100942574
20717,pembatas,0.2614284,0.7404043
20718,menopangnya,0.03744237,0.3773588
20719,pembatasnya,1.0694082,-0.7691138
20720,porosnya,-0.28397882,1.44332
20721,lingkarannya,0.08826797,-0.13779578
20722,dipoles,0.38091606,-0.35907125
20723,pemadam,1.4988028,-0.98427165
20724,berkeinginan,-0.98877573,-0.575153
20725,seman,-0.3267069,0.68278205
20726,menelantarkan,0.3530188,0.003148097
20727,mohonkan,-0.3403415,0.31584796
20728,menjauhkannya,-1.1399145,0.6392897
20729,armada,-0.72836417,1.618424
20730,Ratu,-0.0064831576,-0.6516274
20731,pertanyaannya,-0.48743337,-0.40403116
20732,pelancong,0.9008348,0.67949337
20733,mengambilmu,0.26205084,0.76635915
20734,uruslah,0.01701373,0.1382064
20735,mengurusi,-0.052902807,-0.11507436
20736,ulurkan,-0.34752965,-1.1126355
20737,Mohonlah,0.18402612,0.13020392
20738,yg,1.5094314,0.8667754
20739,Neneknya,0.041916985,1.7406973
20740,Iyon,0.89994246,1.5190799
20741,pendahulunya,-0.5984512,0.3072421
20742,menghalangimu,-0.26406884,0.6604566
20743,penggantimu,0.8212486,0.5249683
20744,terhilang,0.68991494,1.2135543
20745,temui,0.7697018,0.5789642
20746,petunjuknya,0.86668766,0.3208043
20747,Tangkap,-0.9232816,-1.4417536
20748,arahmu,0.5021091,1.3077514
20749,menggulungnya,0.03370681,-0.0071973866
20750,kemandulan,-0.9381434,-0.70612216
20751,memandangmu,0.43375972,-1.1208053
20752,menggesernya,-0.28154698,0.0031266543
20753,tiarap,0.021618525,-0.01175526
20754,menjumpaimu,1.7420175,0.27351055
20755,mengapung,1.7967705,-0.398722
20756,memperingatkannya,0.8604999,-1.5212708
20757,memberitahuku,-0.31495616,-0.9434692
20758,tuangkanlah,-0.8658854,-0.73103887
20759,merias,-1.6159766,-0.5972028
20760,melongok,1.2192073,-1.3509378
20761,menaikkannya,0.72973335,0.7127281
20762,mempersempit,0.16807958,-0.095610015
20763,menculiknya,1.0878557,-0.93574697
20764,bergiliran,1.4879491,-0.99912876
20765,Pengkhianat,-0.28118548,0.0017021275
20766,perkiraannya,-0.5540986,-0.35545057
20767,membungkusnya,-0.34062353,0.31319946
20768,pembangun,-0.9563623,0.34651548
20769,bongkahan,-0.38803163,0.07364712
20770,dudukan,0.14578022,-1.7109141
20771,menusuknya,-0.89093286,0.5436554
20772,tanggul,-0.010501887,0.8561486
20773,menunjukkannya,0.009670217,0.13655756
20774,pembangkit,0.95930105,1.5131112
20775,Nabiah,0.097940564,-0.5013038
20776,menghadapnya,-0.25703162,0.25356957
20777,menyepakati,0.1599918,-0.1104483
20778,planet,0.7084154,0.66677815
20779,Tugu,0.064452656,-0.54211783
20780,pengrajin,1.7657696,-0.5142904
20781,Mattanya,0.6956328,1.2097079
20782,sendok,1.2735245,1.100762
20783,gunakan,0.007350191,-0.010742445
20784,jatah,-0.016047288,0.032641966
20785,TAWARIKH,-0.9612602,0.35561803
20786,E,-0.054800775,-0.1317863
20787,wilayahku,-0.20813291,-1.1929849
20788,Miriam,-0.23886113,0.72563714
20789,nikahi,1.7984248,-0.19842404
20790,kuno,-0.38945004,0.07063962
20791,tugaskan,0.018453067,-0.32343063
20792,Puan,1.7672955,-0.50837773
20793,Laadan,0.51379085,0.7695224
20794,Geser,0.09006564,1.7299347
20795,Meri,0.08357896,-0.41788638
20796,Pashur,-0.33993605,0.31571734
20797,melucutinya,-0.38531232,-0.46973753
20798,Uriah,-0.3390469,0.65281296
20799,kecepatannya,-1.4050843,-0.93526745
20800,mengkhianatiku,-0.34113678,0.31579316
20801,persenjataan,0.38399053,-0.357555
20802,laga,0.3620246,0.3917885
20803,bergemerencang,-1.0297993,-0.17022538
20804,tergoyahkan,-0.19954214,0.23401861
20805,TAWARI,-0.29285893,0.6801719
20806,KH,1.7919911,-0.08563643
20807,usiamu,0.0172029,0.1398832
20808,arsip,-0.8183229,-1.5397938
20809,menggergaji,-0.8893569,0.54880804
20810,juta,-0.2463996,-0.10390871
20811,peribadatan,0.100724615,-0.49570352
20812,menanjak,-0.26311573,0.2490262
20813,penyimpanan,0.6254601,-0.41905248
20814,teguhlah,-0.54085934,-1.6693947
20815,kemampuanku,0.8176379,-1.555109
20816,sepertimu,0.34992048,0.038358018
20817,menggambar,0.10828623,-0.7639521
20818,tepiannya,0.08258669,-1.6863188
20819,gosok,0.8992852,1.5193951
20820,hariannya,1.5371943,0.8280583
20821,peran,0.08368,-0.41931736
20822,Jari,-1.2066858,0.20343715
20823,pembalikan,-1.615695,-0.6019514
20824,berkaitan,0.18761945,-0.36226493
20825,terhimpunlah,0.20185214,0.7763065
20826,menyandarkan,0.85124004,-0.19049953
20827,kusir,0.7678739,-0.3424292
20828,kendalimu,0.35899845,0.40349
20829,atasannya,-1.4116486,-0.9357721
20830,bangsal,-1.1471838,1.1267618
20831,pilarnya,1.1207114,1.223667
20832,Pengkhianatan,-0.45915276,1.708779
20833,pembicaraannya,0.022348547,-0.012323785
20834,Mg,0.77083075,0.5763663
20835,penemuan,0.017286224,0.14004472
20836,terjangkit,1.0398382,-0.57102394
20837,membelakanginya,0.09237125,-0.13617198
20838,kurir,1.059965,1.3542778
20839,memperdayamu,-0.06622728,-0.20388679
20840,pundakmu,0.09336882,0.109682456
20841,membagikannya,1.7203763,0.5094851
20842,mengenyam,-0.382221,0.37862945
20843,menyebarluaskan,0.70801026,0.66786367
20844,EZRA,-1.0489445,-1.405119
20845,provinsi,0.18897331,0.12064147
20846,disamping,0.13817433,0.09086825
20847,fondasinya,-1.1791724,0.073353216
20848,Ahashweros,-0.72093534,0.08176762
20849,otoritas,1.7659403,-0.49385238
20850,Shetar,0.79711753,-1.5692942
20851,Mahaagung,0.2909146,-0.045069817
20852,terselesaikan,-0.7959769,-1.5517577
20853,Dariku,-0.18493454,1.776545
20854,penyitaan,0.99368364,0.10588648
20855,pemenjaraan,0.7755345,0.6896921
20856,menjambak,-0.13105775,-0.051520158
20857,pijakan,-0.33757254,0.6549781
20858,penyegaran,-0.35734388,1.5724632
20859,pengakuannya,1.3655152,1.1074637
20860,membahas,0.011890478,-1.180913
20861,beristri,-0.24258533,-0.54896104
20862,NEHEMIA,-0.056507997,-0.12555282
20863,Geshem,-1.6337695,0.4922583
20864,kuncinya,-0.63911486,0.4737137
20865,parfum,0.99245435,-0.58860004
20866,Pemeriksaan,0.02547134,-0.007866172
20867,melemah,0.7999019,-0.1772744
20868,bersamaan,0.8988116,-0.16791232
20869,praktik,-0.006304836,0.3831674
20870,berencana,0.3256565,0.9557542
20871,didaftar,0.83175266,0.26411915
20872,Pashhur,0.011721827,-0.012958172
20873,bacaan,0.38074198,-0.6768952
20874,penghujatan,-0.60653347,-0.41341177
20875,Petanya,1.285613,-1.2866966
20876,Pengrajin,0.8114699,0.4234756
20877,fungsinya,-0.05557582,1.348974
20878,percampuran,-0.6942483,-1.0318555
20879,keagungannya,-1.031857,-0.45417744
20880,ESTER,-0.246204,-0.10731856
20881,marmer,-0.29148927,0.66677946
20882,Ranjang,-1.6676191,-0.11814164
20883,mereda,0.041318852,-1.184977
20884,perawatan,-0.8094509,-0.84045047
